"","species","decimallongitude","decimallatitude","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","tmin1","tmin10","tmin11","tmin12","tmin2","tmin3","tmin4","tmin5","tmin6","tmin7","tmin8","tmin9"
"151","Ginkgo_biloba",126.603889,36.354167,121,236,1,1214,266,30,76,649,98,648,98,102,28,9203,297,-62,359,235,1,-62,81,21,-32,-47,-6,49,108,162,209,209,153
"152","Ginkgo_biloba",126.672222,36.284167,111,228,-12,1276,285,33,76,681,106,681,106,100,27,9356,288,-74,362,228,-12,-74,71,11,-43,-57,-15,40,99,154,202,203,144
"153","Ginkgo_biloba",128.255361,35.016167,126,231,15,1587,301,26,69,796,108,747,110,96,28,8422,286,-48,334,229,38,-48,93,32,-23,-33,8,63,111,159,206,211,163
"154","Ginkgo_biloba",128.285019,37.421022,72,196,-63,1494,341,33,82,836,106,825,106,113,29,9974,252,-137,389,189,-63,-137,22,-38,-104,-112,-54,7,62,118,165,163,99
"155","Ginkgo_biloba",128.246489,37.577019,83,207,-53,1414,330,31,84,800,97,785,97,115,29,10020,264,-129,393,200,-53,-129,33,-30,-96,-102,-44,15,72,128,175,173,110
"156","Ginkgo_biloba",127.221956,36.425556,119,240,-10,1293,298,28,82,721,94,721,94,111,29,9723,300,-77,377,240,-10,-77,69,6,-49,-56,-10,48,107,162,210,209,148
"157","Ginkgo_biloba",127.269722,37.578611,100,227,-40,1441,411,23,95,865,78,859,78,109,27,10317,286,-114,400,221,-40,-114,53,-11,-76,-82,-26,34,93,150,197,197,132
"158","Ginkgo_biloba",127.473056,37.578611,90,218,-51,1433,398,24,94,852,80,850,80,115,28,10411,277,-129,406,212,-51,-129,39,-24,-92,-97,-39,21,80,139,186,185,120
"159","Ginkgo_biloba",126.898333,36.194167,121,239,-2,1282,291,31,77,691,103,691,103,107,29,9395,300,-67,367,239,-2,-67,75,14,-40,-49,-6,50,109,164,210,210,150
"160","Ginkgo_biloba",126.906111,36.072222,124,241,1,1266,280,33,75,672,107,672,107,99,27,9360,299,-60,359,241,1,-60,82,22,-31,-42,-1,55,114,169,215,215,157
"161","Ginkgo_biloba",127.550278,37.551667,79,208,-62,1464,398,25,92,865,84,865,84,115,28,10403,267,-139,406,208,-62,-139,29,-34,-103,-109,-50,11,70,128,176,174,110
"162","Ginkgo_biloba",129.046163,37.429743,112,216,0,1329,264,42,61,663,154,592,154,94,28,8463,271,-59,330,215,0,-59,78,20,-31,-45,-5,51,101,146,190,194,141
"163","Ginkgo_biloba",129.122151,37.519853,121,222,12,1306,253,45,59,642,162,560,162,90,28,8275,276,-45,321,222,12,-45,90,33,-17,-32,5,60,110,154,197,202,151
"164","Ginkgo_biloba",127.439319,36.384608,115,237,-15,1302,308,28,83,734,95,734,95,112,29,9778,297,-82,379,237,-15,-82,64,2,-54,-61,-14,44,102,158,206,207,145
"165","Ginkgo_biloba",127.207767,36.286114,118,238,-9,1322,301,30,79,730,101,730,101,110,29,9600,298,-76,374,238,-9,-76,68,6,-48,-56,-11,46,105,161,208,207,146
"166","Ginkgo_biloba",127.572767,36.271631,114,234,-15,1278,303,28,81,714,96,714,96,113,30,9648,294,-82,376,234,-15,-82,62,0,-56,-62,-14,43,99,156,203,203,141
"167","Ginkgo_biloba",126.612222,36.358333,121,236,1,1214,266,30,76,649,98,648,98,102,28,9203,297,-62,359,235,1,-62,81,21,-32,-47,-6,49,108,162,209,209,153
"168","Ginkgo_biloba",128.203125,37.496411,85,210,-51,1400,335,30,84,792,95,783,95,117,29,10082,269,-128,397,203,-51,-128,34,-29,-95,-101,-42,17,74,132,177,176,112
"169","Ginkgo_biloba",128.709222,36.2625,110,228,-16,1076,234,20,76,572,77,572,77,116,30,9449,289,-88,377,228,-16,-88,59,-4,-63,-66,-16,40,91,146,195,197,137
"170","Ginkgo_biloba",128.387944,34.997861,136,239,27,1532,283,26,67,753,108,705,108,92,28,8248,293,-34,327,236,50,-34,107,46,-9,-20,20,75,122,167,214,221,174
"171","Ginkgo_biloba",128.148056,36.422778,118,235,-8,1117,268,23,80,615,79,615,79,111,30,9417,296,-73,369,235,-8,-73,68,8,-46,-52,-6,50,104,158,202,203,143
"172","Ginkgo_biloba",-2.861907,53.556513,91,148,35,928,97,56,20,288,174,230,233,68,35,4447,193,4,189,67,55,5,66,35,16,4,23,39,69,99,116,112,96
"173","Ginkgo_biloba",-3.225066,51.467561,102,162,46,1009,110,60,20,320,191,218,287,66,34,4566,208,16,192,54,121,16,75,44,26,19,31,53,82,113,129,128,108
"174","Ginkgo_biloba",-2.654437,51.83179,92,152,37,864,93,55,16,267,181,187,245,70,36,4539,202,8,194,46,138,8,66,32,17,8,20,42,71,102,117,114,94
"175","Ginkgo_biloba",-3.368986,51.465968,99,158,45,1045,114,62,21,334,196,223,298,65,34,4493,204,17,187,54,117,17,76,43,26,17,29,50,79,110,127,126,106
"176","Ginkgo_biloba",-3.229908,51.647347,94,160,34,1109,125,69,21,360,211,229,327,65,32,4942,207,5,202,42,118,5,63,33,14,9,20,48,80,112,129,124,99
"177","Ginkgo_biloba",-3.374396,51.645744,92,157,32,1182,136,73,22,389,221,241,352,64,32,4903,204,4,200,41,115,4,62,32,13,6,18,46,78,110,128,122,98
"178","Ginkgo_biloba",-3.512892,51.464199,101,160,47,1069,119,63,22,349,197,224,309,63,34,4455,204,19,185,56,118,19,79,47,28,19,31,52,81,112,130,128,108
"179","Ginkgo_biloba",-3.985047,51.147347,100,159,45,1181,139,70,25,404,212,232,365,59,32,4477,200,19,181,55,117,19,79,46,27,19,32,54,83,115,131,130,110
"180","Ginkgo_biloba",1.490554,52.595793,101,161,42,614,65,39,15,180,125,160,148,63,31,4742,207,10,197,78,62,10,81,47,25,16,30,60,81,113,129,129,112
"181","Ginkgo_biloba",-3.947211,51.012635,102,160,50,1100,129,65,25,375,197,217,341,60,33,4347,202,22,180,59,119,22,83,49,31,23,35,56,84,116,132,130,111
"182","Ginkgo_biloba",1.159823,52.515153,97,160,36,626,63,41,13,179,132,162,155,67,32,4881,206,1,205,72,60,1,73,39,17,11,27,56,78,110,126,124,105
"183","Ginkgo_biloba",-87.75,41.31,96,218,-42,966,108,36,29,314,143,301,143,112,28,10023,290,-107,397,152,-42,-107,53,-3,-72,-84,-23,35,90,144,170,158,117
"184","Ginkgo_biloba",-87.67,41.89,99,222,-33,917,101,37,27,298,145,298,145,99,26,9881,287,-92,379,222,-33,-92,66,4,-57,-69,-17,39,95,150,180,173,129
"185","Ginkgo_biloba",-90.32,38.41,129,245,2,985,103,51,18,289,188,264,188,128,32,9353,321,-72,393,128,2,-72,70,12,-43,-50,6,67,117,169,193,181,136
"186","Ginkgo_biloba",-87.71,41.99,97,219,-34,911,101,37,27,297,144,297,144,99,26,9813,285,-93,378,219,-34,-93,64,2,-59,-70,-19,37,92,147,178,171,126
"187","Ginkgo_biloba",-88.38,42.07,86,211,-54,926,108,32,32,317,127,317,127,114,28,10231,286,-120,406,211,-54,-120,45,-16,-86,-96,-36,23,79,134,161,150,106
"188","Ginkgo_biloba",-87.59,41.61,99,222,-35,940,102,37,27,297,145,297,145,105,27,9956,291,-97,388,222,-35,-97,62,3,-62,-75,-18,38,94,149,178,168,126
"189","Ginkgo_biloba",-90.43,42.42,85,214,-61,885,108,29,38,312,103,312,103,112,26,10605,287,-130,417,214,-61,-130,46,-20,-93,-105,-39,28,88,142,167,154,107
"190","Ginkgo_biloba",-90.91,39.58,114,233,-18,955,109,38,28,308,141,287,141,118,29,9693,308,-86,394,213,-18,-86,65,3,-57,-61,-9,55,109,161,184,170,127
"191","Ginkgo_biloba",119.36,32.38,154,270,34,1013,206,30,60,479,106,479,106,81,24,9276,320,-14,334,270,34,-14,128,66,10,-1,39,96,154,203,246,243,193
"192","Ginkgo_biloba",-87.7,41.96,97,220,-34,909,100,37,27,295,144,295,144,98,25,9820,285,-93,378,220,-34,-93,65,3,-59,-70,-18,37,92,148,179,172,127
"193","Ginkgo_biloba",-87.67,41.92,99,220,-33,912,100,37,27,296,144,296,144,99,26,9813,286,-92,378,220,-33,-92,66,4,-58,-69,-17,38,93,149,179,172,128
"194","Ginkgo_biloba",-87.99,42.08,91,214,-42,910,103,34,30,302,136,302,136,106,27,9919,284,-105,389,214,-42,-105,56,-7,-72,-81,-27,31,84,139,169,161,117
"195","Ginkgo_biloba",-87.96,42.05,91,214,-42,910,103,34,30,302,136,302,136,106,27,9919,284,-105,389,214,-42,-105,56,-7,-72,-81,-27,31,84,139,169,161,117
"196","Ginkgo_biloba",-87.83,42.01,95,217,-37,910,102,36,28,298,142,298,142,100,26,9833,284,-96,380,217,-37,-96,62,-1,-63,-73,-22,35,89,145,175,168,123
"197","Ginkgo_biloba",139.21,36.36,143,246,42,1265,194,32,58,562,105,562,105,100,30,8001,308,-24,332,246,42,-24,115,53,1,-16,15,71,121,170,212,222,182
"198","Ginkgo_biloba",-87.69,41.96,97,220,-34,909,100,37,27,295,144,295,144,98,25,9820,285,-93,378,220,-34,-93,65,3,-59,-70,-18,37,92,148,179,172,127
"199","Ginkgo_biloba",-89.23,37.67,131,242,8,1146,120,72,16,345,248,293,249,123,32,9012,315,-61,376,131,195,-61,70,18,-34,-40,13,72,121,169,191,177,137
"200","Ginkgo_biloba",136.92,35.2,158,263,55,1627,225,51,46,604,170,593,170,88,27,8144,325,3,322,227,55,3,135,75,26,7,35,92,140,187,230,241,201
"201","Ginkgo_biloba",-87.68,41.91,99,222,-33,917,101,37,27,298,145,298,145,99,26,9881,287,-92,379,222,-33,-92,66,4,-57,-69,-17,39,95,150,180,173,129
"202","Ginkgo_biloba",-87.72,42.06,95,217,-36,906,100,37,27,295,143,295,143,98,25,9793,282,-95,377,217,-36,-95,63,0,-61,-72,-21,35,89,145,176,169,125
"203","Ginkgo_biloba",-88.27,40.09,108,229,-25,969,111,47,24,312,162,303,162,112,29,9846,298,-87,385,210,-25,-87,62,0,-57,-64,-11,49,107,159,180,167,124
"204","Ginkgo_biloba",-87.91,42.03,94,216,-38,910,103,35,29,300,139,300,139,103,26,9841,285,-99,384,216,-38,-99,59,-4,-66,-75,-24,33,87,143,173,165,120
"205","Ginkgo_biloba",-90.52,38.8,125,243,-5,957,102,47,20,293,175,270,175,122,30,9529,319,-76,395,222,-5,-76,70,14,-47,-53,5,66,116,169,194,178,134
"206","Ginkgo_biloba",-88.92,40.49,106,229,-31,949,104,39,27,303,150,288,150,116,29,10040,301,-97,398,209,-31,-97,58,0,-63,-73,-15,43,103,156,177,165,121
"207","Ginkgo_biloba",-87.95,41.87,96,219,-39,926,104,35,29,304,140,304,140,107,27,9989,290,-101,391,219,-39,-101,58,-3,-67,-77,-23,34,89,144,172,164,120
"208","Ginkgo_biloba",139.75,36.04,147,248,47,1343,186,38,46,502,131,489,131,94,28,7851,307,-18,325,219,47,-18,123,61,6,-8,23,79,128,174,215,227,188
"209","Ginkgo_biloba",-87.69,41.98,97,220,-34,909,100,37,27,295,144,295,144,98,25,9820,285,-93,378,220,-34,-93,65,3,-59,-70,-18,37,92,148,179,172,127
"210","Ginkgo_biloba",4.35,51.85,97,164,31,775,83,45,18,231,151,202,186,64,30,5295,210,2,208,109,52,2,82,41,15,5,22,47,83,111,131,132,112
"211","Ginkgo_biloba",5.25,51.65,94,163,26,787,74,47,13,214,163,208,193,75,34,5436,215,-5,220,65,52,-5,71,32,8,-3,15,39,79,106,123,121,99
"212","Ginkgo_biloba",7.044317,51.487929,99,173,25,828,84,51,13,238,171,238,200,77,32,5791,228,-6,234,173,58,-6,69,34,8,-3,21,46,84,113,134,129,103
"213","Ginkgo_biloba",4.5,51.95,96,162,30,784,84,45,18,233,153,206,188,66,31,5276,210,1,209,108,51,1,80,40,14,3,20,45,81,110,129,129,109
"214","Ginkgo_biloba",4.25,52.05,96,161,32,775,85,44,20,237,147,203,185,60,29,5223,206,4,202,110,49,4,83,43,17,5,22,47,83,112,131,133,113
"215","Ginkgo_biloba",7.04368,51.487904,99,173,25,828,84,51,13,238,171,238,200,77,32,5791,228,-6,234,173,58,-6,69,34,8,-3,21,46,84,113,134,129,103
"216","Ginkgo_biloba",13.376613,52.496881,90,177,0,568,70,33,22,187,109,187,126,81,29,6919,238,-34,272,177,42,-34,76,19,-13,-30,0,38,79,113,133,127,94
"217","Ginkgo_biloba",6.55,53.2,86,154,17,792,83,46,19,237,144,228,187,74,33,5398,208,-15,223,152,42,-15,63,29,1,-14,7,31,69,98,114,113,94
"218","Ginkgo_biloba",4.65,51.8,96,163,29,789,82,46,16,228,158,207,189,69,32,5338,212,0,212,107,52,0,78,38,12,1,20,44,81,109,128,127,107
"219","Ginkgo_biloba",13.003589,47.810594,90,177,-2,1176,156,61,34,453,202,453,202,103,34,6941,245,-50,295,177,14,-50,42,2,-32,-41,-5,32,77,108,124,121,86
"220","Ginkgo_biloba",5.3,51.65,94,163,26,780,73,47,13,211,161,206,191,75,34,5406,214,-4,218,65,52,-4,71,32,8,-3,15,40,78,106,123,121,99
"221","Ginkgo_biloba",-3.841126,43.413408,142,191,96,1024,129,42,30,365,165,202,298,61,37,3666,228,66,162,127,170,66,124,94,76,67,81,94,115,144,164,167,152
"222","Ginkgo_biloba",1.63945,46.411278,107,176,36,850,82,57,9,233,197,197,224,97,39,5465,243,-3,246,45,176,-3,64,31,9,-1,21,45,77,108,124,122,104
"223","Ginkgo_biloba",-80.012122,40.478878,101,211,-16,964,101,59,17,295,195,284,195,122,33,8777,287,-79,366,191,-16,-79,47,3,-46,-71,-21,27,82,130,156,148,110
"224","Ginkgo_biloba",-0.5592,44.77433,127,194,59,932,104,52,19,294,184,184,271,101,41,5233,261,18,243,68,194,18,83,48,26,20,44,64,94,126,141,139,123
"225","Ginkgo_biloba",114.160164,25.294995,176,259,82,1668,276,44,58,763,141,594,197,82,29,6945,311,29,282,213,100,29,146,93,43,48,86,137,183,211,227,221,196
"226","Ginkgo_biloba",-74.788399,40.236164,116,226,2,1133,123,74,14,334,247,327,247,111,31,8666,297,-56,353,218,2,-56,66,20,-27,-48,-3,44,99,151,179,172,130
"227","Ginkgo_biloba",-73.952028,40.77034,121,233,7,1127,105,77,9,303,253,294,253,88,26,8770,293,-42,335,106,7,-42,89,41,-11,-34,7,58,114,167,199,192,149
"228","Ginkgo_biloba",3.53956,50.97531,102,168,34,740,74,46,14,214,150,198,176,67,31,5301,216,5,211,74,62,5,83,44,17,10,27,53,87,114,131,134,116
"229","Ginkgo_biloba",127.253746,37.672344,95,223,-46,1470,428,22,98,894,76,889,76,109,27,10368,281,-121,402,216,-46,-121,47,-16,-83,-89,-32,29,89,145,193,192,127
"230","Ginkgo_biloba",128.24649,37.577019,83,207,-53,1414,330,31,84,800,97,785,97,115,29,10020,264,-129,393,200,-53,-129,33,-30,-96,-102,-44,15,72,128,175,173,110
"231","Ginkgo_biloba",-75.103012,40.023876,122,232,8,1126,115,73,13,322,246,320,246,108,30,8675,301,-49,350,224,8,-49,73,26,-21,-40,3,52,109,160,188,181,137
"232","Ginkgo_biloba",-74.005783,40.736753,121,232,6,1147,107,78,10,308,256,299,256,89,26,8758,293,-44,337,106,6,-44,87,40,-13,-35,6,57,114,167,198,191,148
"233",NA,3.03944,50.89514,100,163,33,699,75,43,16,208,137,191,162,67,32,5131,211,4,207,111,61,4,79,43,17,11,26,52,85,110,128,130,113
"234","Ginkgo_biloba",-86.760774,33.324412,165,256,68,1446,163,77,18,432,277,340,403,131,39,7276,325,-4,329,84,218,-4,96,51,13,12,54,92,139,180,203,198,166
"235","Ginkgo_biloba",-75.030822,40.181217,114,225,0,1158,120,74,13,332,250,328,250,112,31,8697,296,-59,355,217,0,-59,63,17,-31,-49,-5,43,98,150,177,170,127
"236","Ginkgo_biloba",-90.422687,38.581853,128,244,0,989,104,50,19,292,185,269,185,124,31,9391,319,-72,391,223,0,-72,71,14,-43,-49,5,67,118,170,194,181,137
"237","Ginkgo_biloba",-88.21187,40.127845,108,228,-25,958,111,47,25,310,158,301,158,111,28,9831,297,-87,384,209,-25,-87,62,0,-57,-63,-12,49,107,159,180,167,125
"238","Ginkgo_biloba",-83.997814,35.901309,143,242,38,1278,134,74,15,358,254,326,344,125,36,7902,310,-29,339,54,201,-29,76,28,-7,-15,28,72,123,168,191,186,150
"239","Ginkgo_biloba",-80.249954,35.832668,151,248,49,1135,106,79,9,313,257,310,277,130,38,7677,320,-21,341,230,156,-21,83,36,-3,-8,32,77,128,173,194,189,151
"240","Ginkgo_biloba",-84.120865,33.979794,154,244,58,1366,152,90,16,414,284,320,381,126,39,7209,311,-10,321,73,160,-10,91,42,4,3,39,83,129,172,193,190,157
"241","Ginkgo_biloba",-86.829783,36.151266,143,246,33,1230,128,70,15,353,244,287,327,131,36,8247,320,-38,358,141,203,-38,74,26,-16,-22,23,74,124,170,193,184,145
"242","Ginkgo_biloba",-90.2,38.52,131,248,5,972,103,51,18,292,182,269,182,119,30,9391,320,-64,384,228,5,-64,78,17,-36,-43,7,71,124,177,199,187,142
"243","Ginkgo_biloba",-87.74,41.7,100,223,-35,933,101,36,28,300,143,300,143,103,26,9999,291,-97,388,223,-35,-97,63,3,-62,-73,-17,39,96,151,180,170,127
"244","Ginkgo_biloba",-87.8,41.89,97,220,-36,920,102,36,28,300,143,300,143,102,26,9911,288,-96,384,220,-36,-96,63,0,-62,-72,-20,37,92,148,177,169,124
"245","Ginkgo_biloba",-88.19,41.64,95,219,-44,928,104,35,30,303,135,303,135,115,28,10147,293,-111,404,219,-44,-111,52,-7,-75,-86,-26,32,88,142,169,157,115
"246","Ginkgo_biloba",116.48,39.81,119,249,-27,636,212,3,132,486,12,486,12,110,27,10761,307,-96,403,249,-27,-96,71,-7,-70,-70,-7,71,134,182,214,202,141
"247","Ginkgo_biloba",135.49,34.58,152,254,54,1598,216,90,28,510,279,510,279,83,27,7795,313,12,301,254,54,12,128,78,33,12,36,85,125,174,223,228,193
"248","Ginkgo_biloba",-87.71,41.7,100,223,-35,933,101,36,28,300,143,300,143,103,26,9999,291,-97,388,223,-35,-97,63,3,-62,-73,-17,39,96,151,180,170,127
"249","Ginkgo_biloba",139.91,35.81,151,250,55,1389,182,45,40,496,155,458,155,85,27,7622,306,-3,309,223,55,-3,132,73,21,4,33,88,138,179,218,233,194
"250","Ginkgo_biloba",-90.48,38.81,125,244,-5,954,102,47,20,292,174,269,174,121,30,9571,318,-75,393,223,-5,-75,71,15,-46,-52,5,67,118,170,195,180,136
"251","Ginkgo_biloba",130.93,33.98,159,254,69,1758,301,62,54,758,218,609,238,83,28,7215,309,20,289,217,92,20,133,85,42,26,46,92,135,179,227,234,194
"252","Ginkgo_biloba",127.43,35.7,92,210,-32,1470,328,34,76,803,117,803,117,112,30,9376,271,-100,371,210,-32,-100,42,-15,-73,-82,-35,20,74,131,180,180,120
"253","Ginkgo_biloba",-89.07,38.32,126,239,2,1051,111,58,18,319,211,271,211,119,31,9156,313,-65,378,126,2,-65,70,16,-37,-42,9,68,119,167,188,175,135
"254","Ginkgo_biloba",-88.21,41.76,92,217,-46,932,106,35,30,309,135,309,135,115,28,10137,291,-112,403,217,-46,-112,50,-9,-77,-88,-29,29,85,139,166,156,112
"255","Ginkgo_biloba",-90.56,41.51,100,228,-43,883,108,29,36,315,111,315,111,106,26,10474,295,-107,402,228,-43,-107,63,-6,-72,-80,-23,43,106,159,185,171,125
"256","Ginkgo_biloba",-90.33,38.58,131,248,4,972,102,50,18,290,182,267,182,121,31,9399,321,-67,388,227,4,-67,76,17,-39,-45,7,70,122,175,199,186,141
"257","Ginkgo_biloba",100.32,25.18,167,214,109,981,198,14,82,537,50,537,50,113,49,4173,262,32,230,214,109,32,127,77,40,50,77,109,145,174,178,171,156
"258","Ginkgo_biloba",-90.57,41.54,100,228,-43,883,108,29,36,315,111,315,111,106,26,10474,295,-107,402,228,-43,-107,63,-6,-72,-80,-23,43,106,159,185,171,125
"259","Ginkgo_biloba",-87.75,42.08,95,217,-36,906,100,37,27,295,143,295,143,98,25,9793,282,-95,377,217,-36,-95,63,0,-61,-72,-21,35,89,145,176,169,125
"260","Ginkgo_biloba",-88.21,40.09,108,229,-25,968,112,48,24,313,163,303,163,112,29,9832,298,-86,384,210,-25,-86,62,0,-56,-63,-11,49,107,159,180,167,125
"261","Ginkgo_biloba",-87.67,41.94,99,220,-33,912,100,37,27,296,144,296,144,99,26,9813,286,-92,378,220,-33,-92,66,4,-58,-69,-17,38,93,149,179,172,128
"262","Ginkgo_biloba",140.79,37.47,100,205,-1,1411,201,42,47,563,149,563,149,86,27,8099,263,-53,316,205,-1,-53,77,20,-25,-50,-23,29,79,128,174,187,145
"263","Ginkgo_biloba",-87.8,42.08,94,217,-37,908,102,36,28,297,142,297,142,100,26,9827,283,-97,380,217,-37,-97,62,-1,-64,-74,-22,34,88,144,175,168,123
"264","Ginkgo_biloba",-90.3,38.58,131,248,4,972,102,50,18,290,182,267,182,121,31,9399,321,-67,388,227,4,-67,76,17,-39,-45,7,70,122,175,199,186,141
"265","Ginkgo_biloba",129,37.11,83,194,-36,1422,287,38,66,723,139,692,139,100,28,8961,248,-100,348,190,-36,-100,43,-14,-71,-82,-36,22,72,121,167,169,112
"266","Ginkgo_biloba",139.57,35.52,153,249,58,1501,202,51,40,519,166,488,166,85,27,7452,304,-1,305,222,58,-1,133,78,24,5,36,91,138,177,217,231,194
"267","Ginkgo_biloba",128.75,35.32,140,246,28,1345,257,23,69,686,92,638,92,104,30,8500,304,-41,345,245,28,-41,104,39,-18,-23,20,73,122,170,219,224,173
"268","Ginkgo_biloba",-90.52,41.53,99,227,-43,886,108,29,36,315,112,315,112,106,26,10457,295,-108,403,227,-43,-108,62,-6,-73,-81,-23,43,105,159,184,171,125
"269","Ginkgo_biloba",139.76,35.66,157,253,63,1441,185,48,39,506,162,460,162,77,25,7436,307,10,297,227,63,10,140,87,38,17,44,98,147,186,223,239,200
"270","Ginkgo_biloba",-87.66,42,97,218,-34,903,99,37,27,292,143,292,143,98,26,9761,283,-92,375,218,-34,-92,65,4,-58,-70,-18,37,91,147,178,171,128
"271","Ginkgo_biloba",-89.25,41.27,96,222,-45,916,102,32,32,302,124,298,124,119,28,10280,297,-114,411,202,-45,-114,49,-9,-79,-88,-26,35,93,146,169,156,112
"272","Ginkgo_biloba",-90.19,38.63,133,251,6,956,102,50,19,291,177,268,177,117,30,9460,322,-62,384,230,6,-62,81,19,-34,-41,8,73,127,181,204,190,145
"273","Ginkgo_biloba",126.57,35.97,127,242,8,1150,244,34,66,563,112,563,112,76,22,9201,295,-43,338,242,8,-43,102,43,-9,-27,9,65,124,177,225,230,173
"274","Ginkgo_biloba",116.25,39.97,122,253,-23,630,213,3,135,485,12,485,12,113,27,10690,313,-91,404,253,-23,-91,72,-2,-65,-65,-3,72,132,182,216,204,142
"275","Ginkgo_biloba",-88.64,37.06,140,248,22,1249,127,78,14,370,257,295,304,120,32,8698,319,-45,364,140,202,-45,78,30,-20,-26,27,81,129,176,197,185,146
"276","Ginkgo_biloba",-88.15,40.3,106,227,-28,925,110,45,27,303,144,297,144,111,28,9924,296,-89,385,207,-28,-89,61,-3,-61,-65,-16,47,105,159,179,166,123
"277","Ginkgo_biloba",-88.32,41.47,95,219,-44,924,102,35,29,300,135,295,135,117,28,10172,293,-112,405,198,-44,-112,51,-8,-77,-87,-26,34,90,143,168,156,114
"278","Ginkgo_biloba",-89.06,42.26,85,213,-57,902,110,30,35,315,114,315,114,114,27,10433,287,-125,412,213,-57,-125,42,-20,-88,-99,-38,24,83,139,164,151,104
"279","Ginkgo_biloba",117,33.1,156,275,30,807,202,20,77,430,68,430,75,94,26,9439,324,-28,352,275,52,-28,119,53,-6,-7,41,101,159,207,245,243,185
"280","Ginkgo_biloba",-88.3,41.77,92,216,-46,927,106,35,30,309,133,309,133,116,28,10143,291,-114,405,216,-46,-114,49,-11,-79,-89,-30,29,85,139,166,155,111
"281","Ginkgo_biloba",118.33,34.15,145,264,18,747,194,19,92,467,61,467,61,93,26,9498,311,-38,349,264,18,-38,111,44,-15,-22,25,87,145,198,237,233,176
"282","Ginkgo_biloba",-87.98,39.23,117,235,-13,1028,109,55,20,313,194,293,194,117,30,9546,308,-78,386,215,-13,-78,64,7,-48,-56,0,58,112,163,183,170,128
"283","Ginkgo_biloba",120.39,36.08,126,240,3,744,185,11,90,444,35,444,35,70,21,9259,288,-45,333,240,3,-45,121,48,-17,-31,12,73,127,176,218,228,182
"284","Ginkgo_biloba",-87.49,41.56,98,220,-35,947,103,38,27,297,147,297,147,107,27,9854,290,-97,387,220,-35,-97,60,2,-62,-75,-19,36,91,145,174,164,123
"285","Ginkgo_biloba",-87.87,42,95,217,-37,911,102,36,28,298,142,298,142,102,26,9840,284,-98,382,217,-37,-98,61,-2,-64,-73,-23,34,88,144,174,167,122
"286","Ginkgo_biloba",-88.08,42.06,90,213,-46,911,104,33,31,306,132,306,132,109,27,10011,285,-110,395,213,-46,-110,53,-9,-76,-86,-30,29,83,137,166,158,114
"287","Ginkgo_biloba",-90.33,38.63,130,248,3,968,102,50,19,292,179,269,179,118,30,9443,319,-65,384,227,3,-65,78,17,-37,-43,7,70,124,177,201,187,142
"288","Ginkgo_biloba",-89.9,38.57,129,245,4,960,104,52,19,295,181,269,181,114,30,9346,314,-61,375,184,4,-61,78,14,-33,-39,5,71,125,178,197,184,140
"289","Ginkgo_biloba",138.95,37.62,129,242,20,2111,295,104,32,772,348,501,579,79,24,8773,302,-23,325,49,156,-21,113,56,8,-23,0,53,113,167,211,221,179
"290","Ginkgo_biloba",-89.79,39.93,113,234,-23,913,97,39,25,288,147,276,147,115,29,9906,306,-88,394,215,-23,-88,65,5,-55,-63,-5,55,111,163,185,171,128
"291","Ginkgo_biloba",-88.1,41.88,92,217,-45,929,106,34,30,309,135,309,135,112,28,10100,290,-110,400,217,-45,-110,52,-8,-75,-85,-28,29,84,139,166,157,113
"292","Ginkgo_biloba",-88.18,42.15,86,210,-52,910,104,32,32,310,126,310,126,111,27,10109,283,-117,400,210,-52,-117,48,-12,-83,-94,-34,26,80,133,162,153,109
"293","Ginkgo_biloba",-87.48,41.49,97,218,-38,957,105,38,27,303,147,298,147,109,27,9877,290,-101,391,150,-38,-101,57,0,-66,-78,-21,34,89,144,171,160,120
"294","Ginkgo_biloba",-87.74,40.78,99,220,-38,963,104,41,26,309,151,297,151,115,29,9942,292,-103,395,200,-38,-103,52,-4,-70,-82,-19,38,95,148,169,155,116
"295","Ginkgo_biloba",-88.13,42.04,89,213,-48,923,105,33,31,311,131,311,131,111,27,10086,286,-113,399,213,-48,-113,50,-10,-79,-89,-31,27,82,136,165,155,112
"296","Ginkgo_biloba",-87.72,42.1,94,215,-37,900,100,36,27,293,141,293,141,98,25,9788,280,-97,377,215,-37,-97,63,0,-62,-74,-22,34,88,143,175,169,125
